DateTime,State,State_postal,FIPS_state,S,E,I,I_acum,I_active,R
2021-04-17,Vermont,VT,50,623989,5284,66,21857,2113,0
2021-04-18,Vermont,VT,50,623989,5275,147,22004,2111,0
2021-04-19,Vermont,VT,50,623989,4907,96,22100,1963,0
2021-04-20,Vermont,VT,50,623989,4612,0,22100,1845,0
2021-04-21,Vermont,VT,50,623989,4663,126,22226,1865,1
2021-04-22,Vermont,VT,50,623989,4709,87,22313,1883,0
2021-04-23,Vermont,VT,50,623989,4366,91,22404,1747,0
2021-04-24,Vermont,VT,50,623989,4158,63,22467,1664,1
2021-04-25,Vermont,VT,50,623989,4027,97,22564,1611,0
2021-04-26,Vermont,VT,50,623989,3540,41,22605,1415,0
2021-04-27,Vermont,VT,50,623989,3461,58,22663,1385,1
2021-04-28,Vermont,VT,50,623989,3335,48,22711,1335,1
2021-04-29,Vermont,VT,50,623989,3340,101,22812,1336,0
2021-04-30,Vermont,VT,50,623989,3219,128,22940,1288,0
2021-05-01,Vermont,VT,50,623989,3072,80,23020,1229,1
2021-05-02,Vermont,VT,50,623989,3143,94,23114,1257,0
2021-05-03,Vermont,VT,50,623989,2856,32,23146,1142,1
2021-05-04,Vermont,VT,50,623989,2693,32,23178,1078,0
2021-05-05,Vermont,VT,50,623989,2830,54,23232,1132,0
2021-05-06,Vermont,VT,50,623989,2633,47,23279,1053,1
2021-05-07,Vermont,VT,50,623989,2655,96,23375,1062,0
2021-05-08,Vermont,VT,50,623989,2556,52,23427,1023,0
2021-05-09,Vermont,VT,50,623989,2499,40,23467,1000,0
2021-05-10,Vermont,VT,50,623989,2393,55,23522,958,0
2021-05-11,Vermont,VT,50,623989,2455,65,23587,982,2
2021-05-12,Vermont,VT,50,623989,2420,44,23631,968,1
2021-05-13,Vermont,VT,50,623989,2472,69,23700,989,0
2021-05-14,Vermont,VT,50,623989,2396,70,23770,958,0
2021-05-15,Vermont,VT,50,623989,2212,55,23825,885,0
2021-05-16,Vermont,VT,50,623989,2100,36,23861,841,0
2021-05-17,Vermont,VT,50,623989,1938,29,23890,776,0
2021-05-18,Vermont,VT,50,623989,1945,33,23923,777,2
2021-05-19,Vermont,VT,50,623989,1968,43,23966,788,1
2021-05-20,Vermont,VT,50,623989,1931,38,24004,772,0
2021-05-21,Vermont,VT,50,623989,1911,39,24043,764,0
2021-05-22,Vermont,VT,50,623989,1720,19,24062,687,0
2021-05-23,Vermont,VT,50,623989,1644,22,24084,657,0
2021-05-24,Vermont,VT,50,623989,1597,21,24105,638,0
2021-05-25,Vermont,VT,50,623989,1480,9,24114,592,0
2021-05-26,Vermont,VT,50,623989,1382,26,24140,553,0
2021-05-27,Vermont,VT,50,623989,1324,20,24160,529,0
2021-05-28,Vermont,VT,50,623989,1170,8,24168,468,0
2021-05-29,Vermont,VT,50,623989,1018,10,24178,408,0
2021-05-30,Vermont,VT,50,623989,905,9,24187,362,0
2021-05-31,Vermont,VT,50,623989,843,11,24198,337,0
2021-06-01,Vermont,VT,50,623989,778,4,24202,312,0
2021-06-02,Vermont,VT,50,623989,719,8,24210,287,0
2021-06-03,Vermont,VT,50,623989,632,8,24218,252,0
2021-06-04,Vermont,VT,50,623989,567,12,24230,226,1
2021-06-05,Vermont,VT,50,623989,468,0,24230,187,0
2021-06-06,Vermont,VT,50,623989,420,0,24230,168,0
2021-06-07,Vermont,VT,50,623989,438,30,24260,176,0
2021-06-08,Vermont,VT,50,623989,417,13,24273,168,0
2021-06-09,Vermont,VT,50,623989,410,5,24278,164,0
2021-06-10,Vermont,VT,50,623989,379,14,24292,152,0
2021-06-11,Vermont,VT,50,623989,348,7,24299,139,0
2021-06-12,Vermont,VT,50,623989,327,0,24299,131,0
2021-06-13,Vermont,VT,50,623989,302,0,24299,121,0
2021-06-14,Vermont,VT,50,623989,310,12,24311,124,0
2021-06-15,Vermont,VT,50,623989,302,8,24319,121,0
2021-06-16,Vermont,VT,50,623989,317,9,24328,126,0
2021-06-17,Vermont,VT,50,623989,319,9,24337,127,0
2021-06-18,Vermont,VT,50,623989,306,3,24340,122,0
2021-06-19,Vermont,VT,50,623989,272,0,24340,110,0
2021-06-20,Vermont,VT,50,623989,272,0,24340,110,0
2021-06-21,Vermont,VT,50,623989,293,8,24348,118,0
2021-06-22,Vermont,VT,50,623989,229,3,24351,91,0
2021-06-23,Vermont,VT,50,623989,215,8,24359,86,0
2021-06-24,Vermont,VT,50,623989,214,5,24364,86,0
2021-06-25,Vermont,VT,50,623989,199,8,24372,80,0
2021-06-26,Vermont,VT,50,623989,182,0,24372,73,0
2021-06-27,Vermont,VT,50,623989,182,0,24372,73,0
2021-06-28,Vermont,VT,50,623989,206,10,24382,83,0
2021-06-29,Vermont,VT,50,623989,188,4,24386,75,0
2021-06-30,Vermont,VT,50,623989,177,4,24390,71,0
2021-07-01,Vermont,VT,50,623989,161,2,24392,64,1
2021-07-02,Vermont,VT,50,623989,156,7,24399,62,1
2021-07-03,Vermont,VT,50,623989,148,0,24399,59,0
2021-07-04,Vermont,VT,50,623989,148,0,24399,59,0
2021-07-05,Vermont,VT,50,623989,148,0,24399,59,0
2021-07-06,Vermont,VT,50,623989,162,14,24413,65,0
2021-07-07,Vermont,VT,50,623989,176,8,24421,70,0
2021-07-08,Vermont,VT,50,623989,169,6,24427,68,0
2021-07-09,Vermont,VT,50,623989,188,12,24439,75,0
2021-07-10,Vermont,VT,50,623989,169,0,24439,67,0
2021-07-11,Vermont,VT,50,623989,169,0,24439,67,0
2021-07-12,Vermont,VT,50,623989,245,31,24470,98,0
2021-07-13,Vermont,VT,50,623989,240,8,24478,96,0
2021-07-14,Vermont,VT,50,623989,278,19,24497,111,0
2021-07-15,Vermont,VT,50,623989,302,13,24510,120,0
2021-07-16,Vermont,VT,50,623989,344,20,24530,138,0
2021-07-17,Vermont,VT,50,623989,327,0,24530,131,0
2021-07-18,Vermont,VT,50,623989,327,0,24530,131,0
2021-07-19,Vermont,VT,50,623989,402,30,24560,161,1
2021-07-20,Vermont,VT,50,623989,431,11,24571,172,0
2021-07-21,Vermont,VT,50,623989,440,19,24590,177,0
2021-07-22,Vermont,VT,50,623989,516,38,24628,207,0
2021-07-23,Vermont,VT,50,623989,575,29,24657,230,0
2021-07-24,Vermont,VT,50,623989,544,0,24657,218,0
2021-07-25,Vermont,VT,50,623989,544,0,24657,218,0
2021-07-26,Vermont,VT,50,623989,726,72,24729,290,0
2021-07-27,Vermont,VT,50,623989,676,12,24741,271,0
2021-07-28,Vermont,VT,50,623989,767,44,24785,307,0
2021-07-29,Vermont,VT,50,623989,783,26,24811,314,0
2021-07-30,Vermont,VT,50,623989,900,59,24870,360,1
2021-07-31,Vermont,VT,50,623989,851,0,24870,340,0
2021-08-01,Vermont,VT,50,623989,851,0,24870,340,0
2021-08-02,Vermont,VT,50,623989,1221,149,25019,489,0
2021-08-03,Vermont,VT,50,623989,1247,39,25058,498,0
2021-08-04,Vermont,VT,50,623989,1350,52,25110,539,0
2021-08-05,Vermont,VT,50,623989,1527,90,25200,610,0
2021-08-06,Vermont,VT,50,623989,1682,101,25301,673,0
2021-08-07,Vermont,VT,50,623989,1609,0,25301,644,0
2021-08-08,Vermont,VT,50,623989,1609,0,25301,644,0
2021-08-09,Vermont,VT,50,623989,2234,249,25550,893,2
2021-08-10,Vermont,VT,50,623989,2286,93,25643,914,1
2021-08-11,Vermont,VT,50,623989,2493,94,25737,996,0
2021-08-12,Vermont,VT,50,623989,2696,127,25864,1079,1
2021-08-13,Vermont,VT,50,623989,3024,157,26021,1210,0
2021-08-14,Vermont,VT,50,623989,2878,0,26021,1151,0
2021-08-15,Vermont,VT,50,623989,2878,0,26021,1151,0
2021-08-16,Vermont,VT,50,623989,2878,0,26021,1151,0
2021-08-17,Vermont,VT,50,623989,3396,356,26377,1358,0
2021-08-18,Vermont,VT,50,623989,3542,97,26474,1416,3
2021-08-19,Vermont,VT,50,623989,3833,169,26643,1533,1
2021-08-20,Vermont,VT,50,623989,3895,115,26758,1558,2
2021-08-21,Vermont,VT,50,623989,4007,146,26904,1603,0
2021-08-22,Vermont,VT,50,623989,4321,126,27030,1729,0
2021-08-23,Vermont,VT,50,623989,4526,82,27112,1811,0
2021-08-24,Vermont,VT,50,623989,4169,105,27217,1667,0
2021-08-25,Vermont,VT,50,623989,4224,116,27333,1690,1
2021-08-26,Vermont,VT,50,623989,4363,149,27482,1745,2
2021-08-27,Vermont,VT,50,623989,4406,145,27627,1763,2
2021-08-28,Vermont,VT,50,623989,4483,187,27814,1793,0
2021-08-29,Vermont,VT,50,623989,4826,137,27951,1930,0
2021-08-30,Vermont,VT,50,623989,5005,72,28023,2002,0
2021-08-31,Vermont,VT,50,623989,5397,156,28179,2158,1
2021-09-01,Vermont,VT,50,623989,5004,200,28379,2002,1
2021-09-02,Vermont,VT,50,623989,5121,143,28522,2048,2
2021-09-03,Vermont,VT,50,623989,5100,161,28683,2040,1
2021-09-04,Vermont,VT,50,623989,5264,181,28864,2106,1
2021-09-05,Vermont,VT,50,623989,5174,110,28974,2070,1
2021-09-06,Vermont,VT,50,623989,5182,130,29104,2074,0
2021-09-07,Vermont,VT,50,623989,5480,200,29304,2192,0
2021-09-08,Vermont,VT,50,623989,5498,112,29416,2199,0
2021-09-09,Vermont,VT,50,623989,5587,152,29568,2235,1
2021-09-10,Vermont,VT,50,623989,5583,147,29715,2233,1
2021-09-11,Vermont,VT,50,623989,5718,199,29914,2287,3
2021-09-12,Vermont,VT,50,623989,5701,180,30094,2280,0
2021-09-13,Vermont,VT,50,623989,5732,150,30244,2293,1
2021-09-14,Vermont,VT,50,623989,5831,112,30356,2333,3
2021-09-15,Vermont,VT,50,623989,5961,208,30564,2385,1
2021-09-16,Vermont,VT,50,623989,6305,337,30901,2522,2
2021-09-17,Vermont,VT,50,623989,6536,235,31136,2614,2
2021-09-18,Vermont,VT,50,623989,6642,204,31340,2657,2
2021-09-19,Vermont,VT,50,623989,6871,273,31613,2749,0
2021-09-20,Vermont,VT,50,623989,6921,130,31743,2769,0
2021-09-21,Vermont,VT,50,623989,6965,147,31890,2786,3
2021-09-22,Vermont,VT,50,623989,6884,168,32058,2754,0
2021-09-23,Vermont,VT,50,623989,7328,289,32347,2931,0
2021-09-24,Vermont,VT,50,623989,7554,242,32589,3021,3
2021-09-25,Vermont,VT,50,623989,7636,180,32769,3054,2
2021-09-26,Vermont,VT,50,623989,7736,240,33009,3095,4
2021-09-27,Vermont,VT,50,623989,7789,200,33209,3115,0
2021-09-28,Vermont,VT,50,623989,7658,98,33307,3063,3
2021-09-29,Vermont,VT,50,623989,7646,108,33415,3059,4
2021-09-30,Vermont,VT,50,623989,7685,224,33639,3075,0
2021-10-01,Vermont,VT,50,623989,7321,190,33829,2928,1
2021-10-02,Vermont,VT,50,623989,7307,229,34058,2922,3
2021-10-03,Vermont,VT,50,623989,7146,140,34198,2858,0
2021-10-04,Vermont,VT,50,623989,6935,190,34388,2775,2
2021-10-05,Vermont,VT,50,623989,6841,93,34481,2738,0
2021-10-06,Vermont,VT,50,623989,6767,116,34597,2707,4
2021-10-07,Vermont,VT,50,623989,7095,300,34897,2839,1
2021-10-08,Vermont,VT,50,623989,7079,281,35178,2831,4
2021-10-09,Vermont,VT,50,623989,7086,244,35422,2833,3
2021-10-10,Vermont,VT,50,623989,7187,221,35643,2874,0
2021-10-11,Vermont,VT,50,623989,7145,224,35867,2858,0
2021-10-12,Vermont,VT,50,623989,6889,98,35965,2756,4
2021-10-13,Vermont,VT,50,623989,7342,279,36244,2937,1
2021-10-14,Vermont,VT,50,623989,7654,232,36476,3061,2
2021-10-15,Vermont,VT,50,623989,7627,214,36690,3051,1
2021-10-16,Vermont,VT,50,623989,8014,344,37034,3205,2
2021-10-17,Vermont,VT,50,623989,8074,254,37288,3230,0
2021-10-18,Vermont,VT,50,623989,8241,206,37494,3296,1
2021-10-19,Vermont,VT,50,623989,8054,117,37611,3223,1
2021-10-20,Vermont,VT,50,623989,8148,129,37740,3259,2
2021-10-21,Vermont,VT,50,623989,8664,323,38063,3466,2
2021-10-22,Vermont,VT,50,623989,8472,222,38285,3388,0
2021-10-23,Vermont,VT,50,623989,8410,257,38542,3364,0
2021-10-24,Vermont,VT,50,623989,8332,213,38755,3333,0
2021-10-25,Vermont,VT,50,623989,8276,199,38954,3311,0
2021-10-26,Vermont,VT,50,623989,7916,80,39034,3167,5
2021-10-27,Vermont,VT,50,623989,7969,119,39153,3188,2
2021-10-28,Vermont,VT,50,623989,8022,300,39453,3209,2
2021-10-29,Vermont,VT,50,623989,8195,301,39754,3278,4
2021-10-30,Vermont,VT,50,623989,7932,109,39863,3173,0
2021-10-31,Vermont,VT,50,623989,7787,285,40148,3114,0
2021-11-01,Vermont,VT,50,623989,7566,166,40314,3026,4
2021-11-02,Vermont,VT,50,623989,7375,130,40444,2950,1
2021-11-03,Vermont,VT,50,623989,7615,212,40656,3045,5
2021-11-04,Vermont,VT,50,623989,8573,513,41169,3429,6
2021-11-05,Vermont,VT,50,623989,8464,280,41449,3386,3
2021-11-06,Vermont,VT,50,623989,8942,414,41863,3578,1
2021-11-07,Vermont,VT,50,623989,9350,419,42282,3740,0
2021-11-08,Vermont,VT,50,623989,9409,236,42518,3763,0
2021-11-09,Vermont,VT,50,623989,9295,154,42672,3718,3
2021-11-10,Vermont,VT,50,623989,9599,202,42874,3840,1
2021-11-11,Vermont,VT,50,623989,10774,588,43462,4309,3
2021-11-12,Vermont,VT,50,623989,11048,410,43872,4419,2
2021-11-13,Vermont,VT,50,623989,11654,543,44415,4661,0
2021-11-14,Vermont,VT,50,623989,12256,351,44766,4903,0
2021-11-15,Vermont,VT,50,623989,12056,205,44971,4823,1
2021-11-16,Vermont,VT,50,623989,12172,211,45182,4868,1
2021-11-17,Vermont,VT,50,623989,12445,240,45422,4978,3
2021-11-18,Vermont,VT,50,623989,13189,509,45931,5275,3
2021-11-19,Vermont,VT,50,623989,13042,455,46386,5217,0
2021-11-20,Vermont,VT,50,623989,13417,429,46815,5366,3
2021-11-21,Vermont,VT,50,623989,13689,524,47339,5476,0
2021-11-22,Vermont,VT,50,623989,13222,231,47570,5288,1
2021-11-23,Vermont,VT,50,623989,13054,170,47740,5222,1
2021-11-24,Vermont,VT,50,623989,13462,317,48057,5385,0
2021-11-25,Vermont,VT,50,623989,12957,0,48057,5183,0
2021-11-26,Vermont,VT,50,623989,11488,0,48057,4595,0
2021-11-27,Vermont,VT,50,623989,10462,0,48057,4185,0
2021-11-28,Vermont,VT,50,623989,9107,0,48057,3642,0
2021-11-29,Vermont,VT,50,623989,12489,1705,49762,4996,4
2021-11-30,Vermont,VT,50,623989,12503,210,49972,5001,0
2021-12-01,Vermont,VT,50,623989,13175,480,50452,5270,3
2021-12-02,Vermont,VT,50,623989,14137,625,51077,5655,1
2021-12-03,Vermont,VT,50,623989,14130,506,51583,5652,2
2021-12-04,Vermont,VT,50,623989,14253,504,52087,5701,0
2021-12-05,Vermont,VT,50,623989,14663,593,52680,5865,1
2021-12-06,Vermont,VT,50,623989,14276,370,53050,5711,0
2021-12-07,Vermont,VT,50,623989,14522,329,53379,5809,2
2021-12-08,Vermont,VT,50,623989,14839,297,53676,5936,6
2021-12-09,Vermont,VT,50,623989,15456,563,54239,6182,1
2021-12-10,Vermont,VT,50,623989,17025,628,54867,6810,3
2021-12-11,Vermont,VT,50,623989,18002,391,55258,7201,0
2021-12-12,Vermont,VT,50,623989,18895,357,55615,7558,3
2021-12-13,Vermont,VT,50,623989,19945,420,56035,7978,0
2021-12-14,Vermont,VT,50,623989,16262,232,56267,6505,4
2021-12-15,Vermont,VT,50,623989,16430,277,56544,6572,4
2021-12-16,Vermont,VT,50,623989,16730,600,57144,6692,8
2021-12-17,Vermont,VT,50,623989,16302,454,57598,6521,3
2021-12-18,Vermont,VT,50,623989,16106,428,58026,6443,1
2021-12-19,Vermont,VT,50,623989,16300,581,58607,6520,0
2021-12-20,Vermont,VT,50,623989,15512,278,58885,6205,3
2021-12-21,Vermont,VT,50,623989,15184,238,59123,6073,0
2021-12-22,Vermont,VT,50,623989,15295,374,59497,6118,3
2021-12-23,Vermont,VT,50,623989,15957,563,60060,6384,2
2021-12-24,Vermont,VT,50,623989,14551,0,60060,5821,0
2021-12-25,Vermont,VT,50,623989,12984,0,60060,5193,0
2021-12-26,Vermont,VT,50,623989,12005,0,60060,4802,0
2021-12-27,Vermont,VT,50,623989,15162,1619,61679,6064,1
2021-12-28,Vermont,VT,50,623989,14925,326,62005,5970,4
2021-12-29,Vermont,VT,50,623989,15841,599,62604,6337,3
2021-12-30,Vermont,VT,50,623989,17975,1130,63734,7190,3
2021-12-31,Vermont,VT,50,623989,16475,0,63734,6590,0
2022-01-01,Vermont,VT,50,623989,15342,0,63734,6136,0
2022-01-02,Vermont,VT,50,623989,14269,0,63734,5708,0
2022-01-03,Vermont,VT,50,623989,20689,3148,66882,8275,9
2022-01-04,Vermont,VT,50,623989,21409,567,67449,8564,0
2022-01-05,Vermont,VT,50,623989,22905,836,68285,9162,2
2022-01-06,Vermont,VT,50,623989,24637,1067,69352,9855,0
2022-01-07,Vermont,VT,50,623989,25059,732,70084,10024,0
2022-01-08,Vermont,VT,50,623989,27724,1065,71149,11089,1
2022-01-09,Vermont,VT,50,623989,28967,498,71647,11587,0
2022-01-10,Vermont,VT,50,623989,28967,0,71647,11587,0
2022-01-11,Vermont,VT,50,623989,24918,0,71647,9968,0
2022-01-12,Vermont,VT,50,623989,31954,3139,74786,12781,7
2022-01-13,Vermont,VT,50,623989,33964,1404,76190,13586,0
2022-01-14,Vermont,VT,50,623989,34506,1346,77536,13802,3
2022-01-15,Vermont,VT,50,623989,37084,1031,78567,14833,4
2022-01-16,Vermont,VT,50,623989,39486,962,79529,15795,0
2022-01-17,Vermont,VT,50,623989,39486,0,79529,15795,0
2020-01-22,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-23,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-24,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-25,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-26,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-27,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-28,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-29,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-30,Virginia,VA,51,8535519,0,0,0,0,0
2020-01-31,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-01,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-02,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-03,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-04,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-05,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-06,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-07,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-08,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-09,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-10,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-11,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-12,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-13,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-14,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-15,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-16,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-17,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-18,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-19,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-20,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-21,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-22,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-23,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-24,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-25,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-26,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-27,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-28,Virginia,VA,51,8535519,0,0,0,0,0
2020-02-29,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-01,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-02,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-03,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-04,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-05,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-06,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-07,Virginia,VA,51,8535519,0,0,0,0,0
2020-03-08,Virginia,VA,51,8535519,5,2,2,2,0
2020-03-09,Virginia,VA,51,8535519,5,0,2,2,0
2020-03-10,Virginia,VA,51,8535519,19,6,8,8,0
2020-03-11,Virginia,VA,51,8535519,21,1,9,9,0
2020-03-12,Virginia,VA,51,8535519,28,3,12,12,0
2020-03-13,Virginia,VA,51,8535519,63,14,26,26,0
2020-03-14,Virginia,VA,51,8535519,90,11,37,37,1
2020-03-15,Virginia,VA,51,8535519,90,0,37,37,0
2020-03-16,Virginia,VA,51,8535519,119,12,49,49,1
2020-03-17,Virginia,VA,51,8535519,162,18,67,67,0
2020-03-18,Virginia,VA,51,8535519,191,12,79,79,0
2020-03-19,Virginia,VA,51,8535519,249,23,102,102,0
2020-03-20,Virginia,VA,51,8535519,300,21,123,123,0
2020-03-21,Virginia,VA,51,8535519,387,34,157,157,1
2020-03-22,Virginia,VA,51,8535519,541,63,220,220,3
2020-03-23,Virginia,VA,51,8535519,621,34,254,252,0
2020-03-24,Virginia,VA,51,8535519,719,39,293,291,3
2020-03-25,Virginia,VA,51,8535519,964,103,396,388,0
2020-03-26,Virginia,VA,51,8535519,1133,70,466,457,1
2020-03-27,Virginia,VA,51,8535519,1475,141,607,595,0
2020-03-28,Virginia,VA,51,8535519,1778,133,740,714,3
2020-03-29,Virginia,VA,51,8535519,2120,150,890,853,2
2020-03-30,Virginia,VA,51,8535519,2448,130,1020,983,0
2020-03-31,Virginia,VA,51,8535519,2989,229,1249,1200,0
2020-04-01,Virginia,VA,51,8535519,3529,234,1483,1416,0
2020-04-02,Virginia,VA,51,8535519,4058,223,1706,1627,0
2020-04-03,Virginia,VA,51,8535519,4765,306,2012,1910,0
2020-04-04,Virginia,VA,51,8535519,5705,395,2407,2284,1
2020-04-05,Virginia,VA,51,8535519,6193,230,2637,2480,0
2020-04-06,Virginia,VA,51,8535519,6637,241,2878,2658,0
2020-04-07,Virginia,VA,51,8535519,7704,457,3335,3081,0
2020-04-08,Virginia,VA,51,8535519,8370,310,3645,3352,8
2020-04-09,Virginia,VA,51,8535519,9104,397,4042,3646,7
2020-04-10,Virginia,VA,51,8535519,10099,467,4509,4043,7
2020-04-11,Virginia,VA,51,8535519,11175,568,5077,4470,1
2020-04-12,Virginia,VA,51,8535519,11340,197,5274,4534,40
2020-04-13,Virginia,VA,51,8535519,12143,473,5747,4857,0
2020-04-14,Virginia,VA,51,8535519,12907,435,6182,5162,0
